Edad,Genero,Rol,Industria,Años_Expe,Ubicacion,Hrs_semana,Balance_vida_trabajo,Nivel_estres,Salud_Mental,Recurso_SaludM,Cambio_en_productividad,Calificación_aislamientoS,Satisfacción_trabajo,Apoyo_de_empresa,Calidad_del_sueño,Region
39,Female,Software Engineer,Finance,17,Onsite,32,5,High,Burnout,No,No Change,3.0,Unsatisfied,4,Poor,Africa
38,Non-binary,Sales,Education,7,Onsite,28,3,Medium,Depression,No,Increase,5.0,Neutral,2,Good,Africa
31,Prefer not to say,Designer,Finance,7,Onsite,36,1,Medium,Anxiety,No,Decrease,1.0,Satisfied,1,Poor,Europe
39,Prefer not to say,Sales,Finance,34,Onsite,42,2,Low,Burnout,Yes,Decrease,3.0,Unsatisfied,3,Good,Asia
25,Female,Sales,IT,30,Remote,20,5,Low,Anxiety,Yes,Decrease,4.0,Satisfied,4,Average,Asia
58,Non-binary,Designer,IT,17,Hybrid,40,1,High,Depression,No,Increase,2.0,Neutral,1,Good,North America
53,Prefer not to say,Sales,Education,12,Remote,32,2,Low,Anxiety,No,Decrease,5.0,Neutral,3,Average,Europe
47,Non-binary,Software Engineer,Consulting,1,Hybrid,55,2,High,Anxiety,Yes,Increase,3.0,Neutral,1,Good,Europe
30,Female,Data Scientist,Healthcare,30,Hybrid,28,3,Low,Anxiety,No,Decrease,5.0,Unsatisfied,5,Good,Asia
56,Prefer not to say,Software Engineer,IT,19,Hybrid,39,5,High,Depression,No,Increase,5.0,Unsatisfied,1,Average,North America
53,Female,HR,Retail,34,Remote,39,4,Medium,Burnout,No,Decrease,4.0,Neutral,2,Average,Oceania
36,Non-binary,Sales,IT,4,Remote,31,3,High,Anxiety,No,Increase,1.0,Satisfied,1,Poor,South America
39,Female,Project Manager,Retail,20,Hybrid,58,2,High,Anxiety,No,No Change,4.0,Satisfied,5,Poor,Oceania
24,Female,HR,Manufacturing,27,Remote,33,4,Medium,Depression,No,Decrease,1.0,Satisfied,4,Good,Asia
40,Prefer not to say,Software Engineer,Finance,19,Hybrid,43,2,Low,Burnout,No,Decrease,5.0,Neutral,5,Good,Europe
31,Male,Software Engineer,Retail,8,Remote,33,1,High,Anxiety,No,Decrease,5.0,Neutral,4,Poor,North America
46,Female,Software Engineer,Consulting,23,Remote,22,3,High,Anxiety,Yes,No Change,2.0,Satisfied,5,Good,Oceania
50,Female,Data Scientist,Finance,5,Remote,48,2,High,Burnout,Yes,Decrease,5.0,Unsatisfied,2,Good,Asia
42,Male,Project Manager,Education,7,Onsite,30,1,High,Anxiety,Yes,Decrease,1.0,Unsatisfied,3,Good,North America
47,Male,Designer,Retail,4,Remote,24,3,Low,Burnout,Yes,Increase,1.0,Neutral,1,Good,Europe
22,Female,Project Manager,Education,17,Remote,53,5,Low,Anxiety,Yes,No Change,3.0,Unsatisfied,5,Good,Oceania
33,Male,Sales,Education,34,Remote,56,2,Low,Anxiety,No,Increase,4.0,Unsatisfied,1,Poor,Asia
39,Male,Software Engineer,Consulting,24,Remote,55,1,Low,Anxiety,Yes,Increase,3.0,Unsatisfied,2,Poor,Asia
58,Female,Sales,Retail,10,Remote,45,5,High,Anxiety,No,Increase,3.0,Neutral,4,Good,Africa
22,Non-binary,Sales,Finance,5,Remote,33,2,Medium,Anxiety,No,No Change,2.0,Unsatisfied,5,Average,Europe
38,Prefer not to say,Software Engineer,Manufacturing,27,Remote,49,3,High,Depression,Yes,Increase,5.0,Unsatisfied,2,Average,South America
33,Prefer not to say,Marketing,Manufacturing,22,Hybrid,58,1,Medium,Burnout,Yes,Increase,2.0,Neutral,2,Average,Europe
54,Prefer not to say,Project Manager,Finance,25,Onsite,39,2,Low,Anxiety,Yes,Increase,3.0,Neutral,1,Good,Oceania
56,Female,Project Manager,Retail,29,Onsite,28,4,High,Anxiety,No,Decrease,4.0,Neutral,3,Poor,Oceania
52,Prefer not to say,Designer,Retail,9,Onsite,39,2,Low,Anxiety,No,No Change,5.0,Neutral,2,Good,Europe
30,Non-binary,Sales,Healthcare,1,Hybrid,33,3,High,Burnout,Yes,No Change,4.0,Satisfied,2,Average,South America
42,Prefer not to say,Project Manager,Finance,2,Onsite,52,4,High,Depression,No,Decrease,4.0,Unsatisfied,3,Poor,North America
52,Male,Designer,Education,13,Remote,42,1,Medium,Anxiety,No,Increase,5.0,Neutral,2,Poor,Oceania
24,Male,Data Scientist,Education,12,Onsite,35,5,Medium,Depression,Yes,Decrease,1.0,Unsatisfied,2,Good,Africa
32,Non-binary,Sales,IT,19,Onsite,39,2,Low,Anxiety,No,Decrease,5.0,Neutral,4,Average,Asia
25,Non-binary,HR,Education,2,Onsite,50,2,Low,Burnout,No,Increase,2.0,Unsatisfied,5,Average,South America
24,Male,Data Scientist,Consulting,17,Onsite,22,1,Low,Depression,Yes,No Change,5.0,Unsatisfied,3,Poor,North America
44,Female,Designer,Retail,7,Hybrid,48,1,High,Anxiety,Yes,Increase,2.0,Neutral,2,Poor,Asia
60,Female,Software Engineer,Retail,21,Onsite,21,2,Medium,Burnout,Yes,No Change,5.0,Unsatisfied,4,Good,Asia
25,Male,Software Engineer,Consulting,31,Hybrid,60,1,High,Depression,No,No Change,1.0,Unsatisfied,3,Poor,South America
42,Prefer not to say,Designer,Healthcare,12,Hybrid,25,4,Low,Anxiety,No,Decrease,4.0,Neutral,4,Good,Oceania
31,Non-binary,Marketing,Education,3,Remote,54,1,Medium,Anxiety,No,Decrease,1.0,Neutral,5,Average,Oceania
30,Male,HR,IT,29,Hybrid,25,5,Medium,Anxiety,No,Decrease,5.0,Satisfied,3,Good,Africa
22,Female,Data Scientist,Retail,9,Remote,38,4,Medium,Anxiety,No,Decrease,2.0,Unsatisfied,1,Average,North America
22,Prefer not to say,Project Manager,Consulting,13,Remote,58,2,Medium,Anxiety,Yes,Increase,4.0,Satisfied,5,Good,Asia
57,Non-binary,HR,Retail,29,Remote,27,5,Medium,Depression,Yes,Increase,2.0,Unsatisfied,2,Average,North America
44,Female,HR,Finance,13,Remote,27,5,Medium,Burnout,No,Decrease,2.0,Unsatisfied,3,Good,Europe
45,Male,Sales,Healthcare,16,Onsite,36,4,Low,Burnout,No,No Change,5.0,Unsatisfied,3,Good,Asia
23,Female,Software Engineer,Retail,9,Remote,44,1,High,Anxiety,No,Decrease,3.0,Satisfied,3,Good,Oceania
53,Female,Sales,Manufacturing,20,Remote,39,2,High,Burnout,No,Increase,3.0,Neutral,3,Average,Asia
25,Non-binary,Designer,Education,23,Hybrid,28,3,Medium,Depression,No,No Change,2.0,Satisfied,2,Average,North America
58,Female,Project Manager,IT,2,Hybrid,54,5,Low,Anxiety,No,Increase,1.0,Unsatisfied,3,Poor,South America
25,Male,HR,Healthcare,4,Remote,56,3,Low,Anxiety,No,Increase,5.0,Neutral,4,Good,South America
36,Prefer not to say,Project Manager,Consulting,1,Remote,25,5,High,Anxiety,Yes,No Change,4.0,Satisfied,1,Poor,Africa
45,Prefer not to say,Data Scientist,Healthcare,26,Hybrid,32,3,Medium,Depression,Yes,Decrease,2.0,Neutral,1,Poor,North America
57,Prefer not to say,HR,Consulting,12,Remote,24,1,Medium,Anxiety,Yes,Decrease,5.0,Neutral,2,Poor,Oceania
55,Female,Software Engineer,Manufacturing,10,Remote,22,4,High,Burnout,Yes,Increase,5.0,Satisfied,3,Good,Oceania
42,Non-binary,Marketing,Retail,17,Hybrid,31,1,High,Anxiety,Yes,Increase,2.0,Neutral,4,Average,Europe
45,Male,Data Scientist,Manufacturing,8,Hybrid,41,3,Low,Anxiety,Yes,Decrease,4.0,Satisfied,3,Poor,Oceania
39,Male,Data Scientist,Manufacturing,17,Hybrid,24,1,Medium,Depression,Yes,Increase,1.0,Satisfied,1,Average,Oceania
43,Prefer not to say,Software Engineer,Finance,25,Onsite,52,1,High,Anxiety,Yes,Increase,2.0,Neutral,4,Poor,Africa
60,Prefer not to say,Designer,Healthcare,31,Remote,39,3,Medium,Anxiety,Yes,Decrease,2.0,Neutral,5,Average,Oceania
25,Non-binary,HR,IT,29,Hybrid,20,2,Low,Depression,No,No Change,4.0,Neutral,4,Average,Africa
56,Male,HR,Retail,4,Remote,26,4,High,Anxiety,Yes,No Change,3.0,Satisfied,1,Good,Asia
33,Prefer not to say,Data Scientist,Finance,6,Onsite,39,3,Medium,Anxiety,No,Decrease,4.0,Unsatisfied,5,Good,Oceania
39,Male,Marketing,IT,13,Remote,21,3,High,Anxiety,Yes,No Change,2.0,Unsatisfied,5,Average,Africa
52,Non-binary,HR,Healthcare,20,Onsite,25,5,High,Burnout,Yes,Decrease,2.0,Satisfied,3,Average,Africa
53,Non-binary,Sales,IT,11,Hybrid,22,3,High,Anxiety,Yes,Decrease,4.0,Satisfied,4,Poor,South America
23,Non-binary,HR,Consulting,4,Remote,59,4,High,Burnout,No,Decrease,3.0,Neutral,3,Poor,Oceania
36,Non-binary,Project Manager,Retail,13,Remote,50,1,Low,Depression,Yes,Decrease,5.0,Neutral,5,Average,North America
39,Prefer not to say,Marketing,Consulting,24,Onsite,38,5,Low,Anxiety,Yes,No Change,2.0,Neutral,2,Poor,Europe
47,Male,Project Manager,Consulting,17,Onsite,50,3,High,Anxiety,No,Increase,1.0,Satisfied,2,Average,North America
44,Female,Data Scientist,Finance,26,Remote,59,5,Medium,Anxiety,No,Increase,2.0,Unsatisfied,1,Average,South America
29,Non-binary,Project Manager,Manufacturing,34,Remote,32,2,Medium,Burnout,Yes,Increase,1.0,Neutral,3,Good,Africa
49,Prefer not to say,Designer,Consulting,20,Onsite,57,3,High,Anxiety,No,No Change,2.0,Satisfied,1,Good,South America
50,Prefer not to say,Data Scientist,Manufacturing,12,Onsite,59,3,High,Burnout,Yes,Increase,5.0,Unsatisfied,3,Good,South America
24,Female,Designer,Healthcare,5,Onsite,50,3,High,Anxiety,No,No Change,2.0,Unsatisfied,2,Average,Oceania
23,Male,Marketing,Manufacturing,34,Hybrid,40,5,Medium,Anxiety,No,No Change,2.0,Unsatisfied,4,Poor,Asia
48,Prefer not to say,Marketing,IT,2,Remote,45,2,Medium,Anxiety,Yes,Increase,2.0,Satisfied,3,Average,North America
27,Female,Designer,Finance,16,Onsite,32,2,Medium,Anxiety,Yes,No Change,1.0,Satisfied,3,Good,Asia
33,Male,Software Engineer,Retail,3,Hybrid,26,5,Medium,Depression,No,Increase,4.0,Neutral,4,Good,Oceania
30,Male,HR,Retail,13,Remote,34,3,Low,Burnout,No,Decrease,3.0,Neutral,1,Poor,Europe
38,Prefer not to say,Marketing,Healthcare,18,Remote,49,3,High,Depression,No,Increase,5.0,Neutral,2,Average,North America
56,Male,Software Engineer,Healthcare,6,Remote,56,2,Low,Depression,No,Increase,3.0,Unsatisfied,2,Good,Africa
24,Prefer not to say,Project Manager,Finance,8,Hybrid,27,2,Low,Burnout,Yes,Decrease,3.0,Neutral,1,Poor,Asia
40,Female,HR,Finance,27,Onsite,39,1,High,Anxiety,Yes,Increase,3.0,Neutral,4,Good,Oceania
30,Female,Software Engineer,Healthcare,15,Hybrid,29,2,Low,Anxiety,No,Decrease,5.0,Neutral,4,Poor,Oceania
37,Female,Data Scientist,Retail,10,Onsite,31,5,Low,Burnout,Yes,Increase,4.0,Unsatisfied,5,Poor,Europe
36,Female,Data Scientist,Education,16,Onsite,25,4,High,Anxiety,No,Decrease,2.0,Unsatisfied,5,Poor,Africa
58,Male,Software Engineer,Consulting,15,Hybrid,54,5,High,Anxiety,No,Increase,1.0,Unsatisfied,1,Poor,Oceania
55,Male,Marketing,Retail,3,Onsite,31,5,Low,Anxiety,Yes,Decrease,1.0,Unsatisfied,4,Good,South America
58,Non-binary,HR,Finance,17,Hybrid,53,3,Low,Depression,Yes,Increase,1.0,Satisfied,3,Average,Europe
49,Prefer not to say,Marketing,Finance,6,Hybrid,31,2,Medium,Burnout,Yes,Increase,1.0,Satisfied,3,Good,Oceania
30,Male,Sales,Finance,25,Onsite,31,2,Medium,Burnout,No,Decrease,4.0,Neutral,4,Poor,Europe
30,Non-binary,Sales,Retail,5,Remote,48,3,Low,Anxiety,No,Decrease,4.0,Neutral,3,Poor,Oceania
59,Female,Designer,Education,4,Onsite,42,2,Low,Depression,No,Decrease,4.0,Satisfied,4,Poor,North America
57,Male,HR,Finance,34,Hybrid,39,3,High,Burnout,Yes,Increase,2.0,Satisfied,4,Average,Asia
52,Non-binary,Marketing,Finance,31,Onsite,32,1,High,Burnout,No,Decrease,4.0,Satisfied,5,Good,Europe
47,Prefer not to say,Designer,Manufacturing,4,Hybrid,53,2,Low,Burnout,No,Decrease,3.0,Satisfied,5,Average,South America
55,Male,Sales,Education,23,Hybrid,35,5,Medium,Burnout,Yes,No Change,2.0,Satisfied,2,Good,Africa
42,Prefer not to say,HR,Consulting,21,Hybrid,50,5,High,Anxiety,No,No Change,2.0,Neutral,3,Good,Africa
55,Male,HR,Retail,14,Hybrid,55,3,Medium,Burnout,No,Decrease,2.0,Satisfied,3,Good,South America
23,Male,Software Engineer,IT,12,Remote,58,5,High,Depression,No,Increase,1.0,Neutral,1,Good,North America
34,Prefer not to say,HR,Healthcare,26,Remote,27,3,High,Anxiety,Yes,Decrease,1.0,Unsatisfied,5,Poor,South America
46,Male,Software Engineer,Healthcare,2,Remote,29,5,High,Burnout,No,No Change,5.0,Neutral,5,Poor,Asia
29,Non-binary,Sales,Finance,29,Remote,24,1,Low,Anxiety,No,No Change,5.0,Unsatisfied,4,Poor,Africa
42,Male,HR,Education,10,Onsite,27,2,Low,Anxiety,Yes,Decrease,5.0,Neutral,3,Average,Europe
37,Prefer not to say,Marketing,IT,29,Hybrid,32,3,High,Burnout,Yes,No Change,1.0,Satisfied,3,Average,North America
41,Non-binary,Marketing,Consulting,8,Onsite,35,5,High,Anxiety,No,Decrease,2.0,Unsatisfied,3,Good,Oceania
53,Male,Designer,Consulting,26,Remote,39,3,Medium,Depression,No,No Change,2.0,Satisfied,4,Good,Africa
46,Male,Software Engineer,Education,13,Onsite,50,1,Medium,Depression,No,Decrease,4.0,Neutral,3,Good,Asia
59,Female,Software Engineer,Education,16,Remote,21,1,Medium,Anxiety,Yes,Increase,2.0,Satisfied,2,Poor,South America
55,Non-binary,Software Engineer,Education,26,Onsite,28,1,Medium,Depression,Yes,No Change,2.0,Neutral,4,Poor,Asia
30,Prefer not to say,Marketing,Finance,13,Onsite,30,4,Medium,Burnout,Yes,Increase,1.0,Neutral,2,Poor,Oceania
44,Non-binary,Data Scientist,Retail,12,Onsite,43,5,Medium,Burnout,Yes,Increase,5.0,Satisfied,2,Poor,South America
26,Male,Data Scientist,Finance,18,Onsite,55,3,Low,Depression,No,No Change,4.0,Unsatisfied,2,Average,Europe
49,Prefer not to say,HR,Manufacturing,12,Remote,38,2,Low,Depression,Yes,Decrease,1.0,Unsatisfied,2,Good,South America
41,Male,Sales,Retail,27,Remote,55,3,High,Burnout,Yes,No Change,3.0,Unsatisfied,3,Average,Asia
28,Prefer not to say,HR,IT,24,Remote,37,5,Medium,Anxiety,Yes,Increase,5.0,Satisfied,1,Average,Oceania
29,Prefer not to say,Data Scientist,Retail,27,Onsite,39,3,Medium,Burnout,Yes,No Change,2.0,Unsatisfied,1,Good,Oceania
57,Female,Marketing,Education,26,Remote,39,5,Medium,Anxiety,Yes,No Change,4.0,Unsatisfied,5,Poor,Asia
51,Non-binary,Data Scientist,Retail,22,Remote,25,3,Low,Anxiety,No,Increase,4.0,Unsatisfied,3,Average,Asia
23,Prefer not to say,Project Manager,Education,4,Hybrid,28,5,Medium,Anxiety,No,No Change,5.0,Satisfied,5,Good,Africa
30,Non-binary,Data Scientist,Healthcare,10,Onsite,27,1,High,Burnout,Yes,Decrease,3.0,Unsatisfied,4,Average,Oceania
34,Male,Project Manager,Finance,28,Remote,55,2,High,Anxiety,No,Decrease,2.0,Unsatisfied,4,Poor,Asia
27,Male,Software Engineer,Consulting,25,Remote,41,3,Low,Anxiety,Yes,Increase,4.0,Neutral,4,Average,Europe
26,Male,Data Scientist,IT,34,Hybrid,55,2,Medium,Anxiety,Yes,No Change,2.0,Satisfied,5,Average,North America
50,Female,Designer,Manufacturing,9,Hybrid,36,2,Medium,Burnout,No,Increase,3.0,Satisfied,3,Good,South America
26,Female,HR,Healthcare,16,Hybrid,21,4,Medium,Anxiety,No,No Change,3.0,Satisfied,1,Good,South America
22,Prefer not to say,Project Manager,IT,7,Hybrid,23,3,High,Anxiety,Yes,No Change,4.0,Unsatisfied,2,Good,South America
54,Male,Designer,Manufacturing,28,Remote,38,4,Low,Anxiety,Yes,Decrease,1.0,Neutral,4,Good,Europe
48,Non-binary,Marketing,Consulting,14,Hybrid,27,2,High,Anxiety,No,Decrease,1.0,Unsatisfied,1,Good,Asia
46,Female,Designer,Retail,17,Hybrid,20,5,Medium,Anxiety,Yes,No Change,3.0,Neutral,4,Average,Europe
25,Female,Data Scientist,Manufacturing,22,Onsite,46,5,Medium,Burnout,Yes,Decrease,2.0,Neutral,2,Average,North America
56,Female,Software Engineer,Education,28,Remote,59,4,Medium,Anxiety,No,Increase,1.0,Satisfied,4,Poor,Oceania
25,Prefer not to say,Data Scientist,Manufacturing,14,Remote,22,1,Medium,Depression,No,No Change,3.0,Neutral,3,Poor,North America
58,Female,Data Scientist,Education,25,Hybrid,43,2,High,Depression,Yes,Decrease,1.0,Satisfied,4,Poor,South America
59,Male,Project Manager,Consulting,13,Hybrid,35,3,Medium,Anxiety,No,Decrease,5.0,Satisfied,3,Good,Oceania
57,Non-binary,Marketing,Consulting,10,Onsite,44,2,High,Depression,Yes,Decrease,2.0,Satisfied,3,Poor,Oceania
43,Prefer not to say,Data Scientist,Consulting,30,Hybrid,40,3,High,Burnout,No,Decrease,5.0,Neutral,1,Poor,North America
23,Female,Project Manager,Finance,24,Hybrid,25,1,High,Depression,Yes,Decrease,3.0,Unsatisfied,4,Poor,Africa
31,Non-binary,Designer,Retail,5,Remote,49,4,High,Anxiety,Yes,Decrease,5.0,Unsatisfied,3,Poor,Asia
30,Non-binary,Data Scientist,Retail,29,Onsite,58,3,Medium,Depression,Yes,Increase,5.0,Neutral,5,Good,Europe
35,Prefer not to say,Project Manager,Education,4,Onsite,48,4,Medium,Burnout,No,No Change,2.0,Satisfied,2,Good,Oceania
46,Prefer not to say,Designer,Retail,8,Onsite,33,4,High,Anxiety,No,Increase,2.0,Unsatisfied,2,Average,Africa
25,Non-binary,Marketing,Manufacturing,13,Hybrid,28,1,Low,Anxiety,No,Decrease,4.0,Neutral,3,Good,North America
53,Prefer not to say,HR,Consulting,17,Onsite,38,3,High,Burnout,No,No Change,5.0,Unsatisfied,3,Poor,Europe
48,Non-binary,Data Scientist,IT,3,Remote,54,3,High,Anxiety,No,Increase,2.0,Neutral,4,Good,South America
38,Non-binary,Project Manager,Healthcare,33,Remote,26,4,Low,Burnout,Yes,Increase,4.0,Unsatisfied,4,Average,South America
44,Prefer not to say,Project Manager,Healthcare,20,Onsite,44,1,High,Anxiety,No,Increase,2.0,Neutral,5,Average,Asia
53,Female,Designer,Education,28,Remote,51,2,Medium,Anxiety,No,Decrease,1.0,Satisfied,4,Good,South America
27,Prefer not to say,Designer,Manufacturing,30,Remote,39,2,High,Depression,No,Increase,3.0,Neutral,1,Poor,Oceania
53,Non-binary,Sales,Manufacturing,9,Remote,51,1,Low,Burnout,Yes,Increase,3.0,Unsatisfied,5,Average,Asia
57,Male,Software Engineer,Education,7,Remote,46,3,Medium,Depression,No,No Change,1.0,Unsatisfied,5,Poor,South America
39,Prefer not to say,Designer,Retail,33,Hybrid,42,4,High,Depression,Yes,Increase,1.0,Neutral,2,Good,Europe
39,Male,HR,Finance,21,Remote,32,1,Low,Anxiety,Yes,Decrease,3.0,Satisfied,5,Good,Africa
52,Male,Designer,Education,2,Remote,49,2,Low,Anxiety,No,No Change,2.0,Satisfied,5,Average,Asia
32,Non-binary,Designer,Consulting,24,Remote,50,2,High,Anxiety,No,Decrease,3.0,Satisfied,4,Average,Europe
57,Male,Sales,Retail,28,Onsite,59,1,Low,Burnout,No,No Change,5.0,Neutral,3,Poor,Asia
53,Female,Designer,Retail,19,Remote,29,4,Low,Depression,Yes,Decrease,2.0,Unsatisfied,3,Good,South America
34,Male,Sales,Retail,1,Remote,20,3,Low,Anxiety,No,No Change,1.0,Neutral,3,Average,Africa
59,Prefer not to say,HR,IT,23,Remote,41,4,Medium,Burnout,Yes,Increase,2.0,Satisfied,4,Poor,North America
58,Female,Project Manager,Finance,3,Remote,41,2,Medium,Anxiety,No,Increase,1.0,Unsatisfied,2,Poor,Oceania
31,Female,Marketing,Healthcare,22,Onsite,37,5,Low,Anxiety,No,Increase,1.0,Neutral,4,Poor,Europe
58,Non-binary,Project Manager,Retail,30,Onsite,36,5,High,Anxiety,No,Decrease,1.0,Unsatisfied,5,Good,North America
38,Prefer not to say,Project Manager,Finance,22,Onsite,58,4,Medium,Anxiety,Yes,Decrease,3.0,Neutral,2,Poor,Africa
27,Non-binary,Project Manager,Healthcare,34,Onsite,38,2,High,Anxiety,No,Decrease,1.0,Unsatisfied,3,Average,Oceania
42,Male,Designer,Retail,5,Hybrid,32,3,Medium,Anxiety,No,No Change,1.0,Satisfied,3,Good,Africa
37,Male,Designer,Finance,23,Hybrid,46,3,High,Anxiety,Yes,Decrease,5.0,Satisfied,2,Average,Africa
42,Male,Software Engineer,Consulting,31,Remote,51,4,High,Depression,Yes,Increase,4.0,Neutral,3,Average,South America
35,Male,Data Scientist,Retail,18,Remote,47,4,Low,Depression,No,No Change,5.0,Unsatisfied,3,Average,Europe
42,Male,Project Manager,Finance,26,Hybrid,39,3,Low,Depression,Yes,Decrease,1.0,Unsatisfied,1,Average,Oceania
29,Female,Designer,Finance,30,Hybrid,39,1,Low,Depression,Yes,Decrease,2.0,Satisfied,5,Good,Oceania
48,Prefer not to say,Software Engineer,Education,20,Hybrid,27,2,Medium,Depression,No,Increase,2.0,Unsatisfied,3,Average,North America
42,Prefer not to say,Project Manager,Retail,33,Remote,29,5,Medium,Anxiety,No,Decrease,1.0,Unsatisfied,4,Poor,Africa
54,Female,Marketing,Education,28,Remote,39,3,High,Burnout,Yes,No Change,2.0,Neutral,5,Average,North America
50,Female,HR,Consulting,20,Onsite,42,3,High,Burnout,No,Decrease,2.0,Satisfied,5,Poor,South America
59,Male,Sales,Manufacturing,35,Hybrid,43,3,Medium,Depression,No,Decrease,5.0,Satisfied,3,Poor,South America
29,Male,Marketing,Consulting,7,Remote,47,2,Low,Anxiety,No,Decrease,2.0,Satisfied,4,Poor,Oceania
41,Prefer not to say,Project Manager,Retail,7,Onsite,51,1,Low,Anxiety,No,Increase,3.0,Unsatisfied,4,Good,Asia
22,Male,Designer,Finance,12,Hybrid,26,2,High,Burnout,No,No Change,2.0,Neutral,3,Good,Asia
31,Male,Software Engineer,Consulting,24,Onsite,39,3,Medium,Anxiety,Yes,No Change,1.0,Neutral,4,Poor,Oceania
43,Prefer not to say,Project Manager,Finance,19,Hybrid,52,2,Medium,Anxiety,No,No Change,2.0,Neutral,2,Poor,Europe
56,Prefer not to say,Marketing,IT,2,Onsite,27,3,Medium,Anxiety,No,Increase,3.0,Neutral,3,Poor,Africa
48,Male,Software Engineer,Retail,13,Onsite,55,2,Medium,Anxiety,Yes,No Change,2.0,Unsatisfied,5,Average,Africa
22,Male,Sales,Retail,9,Hybrid,60,2,Low,Burnout,Yes,Increase,2.0,Neutral,4,Good,North America
57,Female,Software Engineer,Education,12,Hybrid,21,5,Low,Burnout,Yes,Decrease,1.0,Neutral,1,Poor,Asia
59,Male,HR,Finance,16,Hybrid,45,5,Medium,Anxiety,No,Increase,5.0,Satisfied,1,Poor,Europe
52,Male,Software Engineer,Education,17,Remote,31,5,Medium,Anxiety,No,Decrease,2.0,Unsatisfied,3,Average,South America
27,Female,Data Scientist,Consulting,27,Onsite,53,3,Low,Burnout,No,Decrease,2.0,Satisfied,3,Good,Oceania
26,Non-binary,Designer,Education,29,Hybrid,52,3,Medium,Burnout,Yes,Decrease,2.0,Satisfied,3,Good,South America
33,Male,Designer,IT,7,Remote,40,4,Low,Anxiety,No,Increase,2.0,Neutral,1,Average,Oceania
22,Prefer not to say,HR,Manufacturing,17,Remote,54,2,High,Anxiety,Yes,No Change,3.0,Satisfied,3,Poor,Africa
31,Male,Designer,Retail,35,Remote,46,1,Medium,Depression,No,Increase,1.0,Neutral,1,Average,Europe
28,Prefer not to say,HR,Manufacturing,30,Remote,44,2,Low,Depression,Yes,No Change,2.0,Neutral,3,Poor,South America
56,Prefer not to say,Project Manager,Healthcare,25,Remote,40,2,Medium,Anxiety,No,Decrease,2.0,Satisfied,1,Average,North America
53,Non-binary,Sales,Finance,15,Remote,42,3,High,Anxiety,No,Increase,5.0,Satisfied,2,Average,Europe
38,Male,Marketing,Finance,11,Remote,25,1,Low,Depression,Yes,Increase,5.0,Satisfied,5,Poor,Oceania
52,Male,Project Manager,Retail,34,Onsite,32,2,High,Anxiety,No,No Change,5.0,Neutral,5,Average,Africa
30,Prefer not to say,HR,Retail,25,Onsite,46,3,High,Depression,No,Increase,5.0,Satisfied,5,Good,Africa
43,Non-binary,Sales,IT,23,Onsite,54,3,Medium,Burnout,Yes,Decrease,5.0,Unsatisfied,3,Poor,Africa
25,Female,Project Manager,Education,34,Onsite,20,4,Low,Anxiety,No,No Change,5.0,Unsatisfied,3,Good,North America
25,Prefer not to say,Sales,Finance,25,Remote,22,2,High,Anxiety,No,No Change,3.0,Neutral,2,Good,North America
51,Male,HR,Retail,5,Hybrid,51,4,High,Anxiety,No,No Change,4.0,Neutral,4,Good,South America
26,Prefer not to say,Data Scientist,Finance,10,Onsite,39,1,Medium,Depression,Yes,Increase,5.0,Unsatisfied,4,Good,Oceania
